n,url,label,description
40630,40630,"(On ne peut pas être féministe et défendre le voile) -> ( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes)",""
59215,59215,"(Des femmes sont voilées et épanouies) -> ¬ ( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes)",""
59216,59216,"(Le voile n'est qu'un vêtement comme un autre) -> ¬ ( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes)",""
59217,59217,"(Les femmes voilées sont déjà bien assez opprimées et stigmatisées pour qu'on ne leur ajoute pas une autre oppression) -> ¬ ( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes)",""
40631,40631,"() -> ( Faut-il incinérer les déchets ménagers à La Réunion ?)",""
40632,40632,"(Créer des emplois) -> ( Faut-il incinérer les déchets ménagers à La Réunion ?)",""
59218,59218,"(Des risques d'accidents) -> ¬ ( Faut-il incinérer les déchets ménagers à La Réunion ?)",""
59219,59219,"(Ce n'est pas le cas de tous les footballeurs) -> ¬ ( Certains footballeurs professionnels reversent une partie de leur salaire à des associations caritatives)",""
59220,59220,"(La charité individuelle a toujours été bien moins efficace que l'État social pour améliorer la condition humaine) -> ¬ ( Certains footballeurs professionnels reversent une partie de leur salaire à des associations caritatives)",""
40633,40633,"(La classe ouvrière inclut une partie des travailleurs des services) -> ( La classe ouvrière est majoritaire en France quand on ne comprend pas que les ouvriers d'industrie)",""
40634,40634,"(La classe ouvrière inclut les employés) -> ( La classe ouvrière est majoritaire en France quand on ne comprend pas que les ouvriers d'industrie)",""
40635,40635,"(La classe ouvrière inclut les travailleurs intellectuels) -> ( La classe ouvrière est majoritaire en France quand on ne comprend pas que les ouvriers d'industrie)",""
40636,40636,"(La classe ouvrière inclut les chômeurs) -> ( La classe ouvrière est majoritaire en France quand on ne comprend pas que les ouvriers d'industrie)",""
59221,59221,"(90 % des citoyens sont inscrits sur les listes électorales en France) -> ¬ ( Le pouvoir politique français manque de participation)",""
59222,59222,"(La participation aux scrutins reste importante) -> ¬ ( Le pouvoir politique français manque de participation)",""
59223,59223,"(Les pétitions en ligne connaissent un succès) -> ¬ ( Le pouvoir politique français manque de participation)",""
59224,59224,"(Les citoyens ne souhaitent pas plus participer) -> ¬ ( Le pouvoir politique français manque de participation)",""
59225,59225,"(Quand les Français connaissent personnellement des migrants,cela se passe bien) -> ¬ ( On ne peut pas contrôler l'immigration)",""
59226,59226,"(Avec l'automatisation grandissante,les besoins en main d'oeuvre diminuent) -> ¬ ( Le revenu de base va à l'encontre de diverses revendications collectives)",""
59227,59227,"(Il existe des invariants moraux qu'on retrouve dans toutes les sociétés) -> ¬ ( Les valeurs morales sont relatives à une société donnée)",""
59228,59228,"(Tous les pays capitalistes ont pratiqué la terreur : répressions d'opposants par des dictatures militaires,guerres coloniales par les démocraties occidentales) -> ¬ ( Le dimanche rouge de janvier 1905 c'est la terreur du régime tsariste qui tire sur la foule pacifique venue demander du pain et la démocratie.)",""
40637,40637,"(Les ouvriers sont électoralistes) -> ( Les ouvriers ne sont pas révolutionnaires)",""
40638,40638,"(Les ouvriers sont réformistes) -> ( Les ouvriers ne sont pas révolutionnaires)",""
40639,40639,"(Les directions du mouvement ouvrier sont complètement intégrées à l'État bourgeois) -> ( Les ouvriers ne sont pas révolutionnaires)",""
59229,59229,"() -> ¬ ( Lénine a organisé les premiers procès truqués ou expéditifs)",""
59230,59230,"(Dieu est un être simple) -> ¬ ( Postuler un être complexe tel que Dieu ne permet pas d'expliquer la complexité)",""
59231,59231,"(Les contre-pouvoirs ne sont ni contrôlés par,ni représentatifs du peuple.) -> ¬ ( Il existe un pluralisme politique,syndical et médiatique en France)",""
40640,40640,"(Parce que cela pourrait pénaliser Air France par rapport à ses concurrents si les tarifs augmentaient suite à la privatisation) -> ( La privatisation d'ADP serait une mauvaise affaire pour les compagnies aériennes et les voyageurs)",""
40641,40641,"(La règlementation) -> ( Des risques sanitaires faibles)",""
40642,40642,"(Le contrôle et le suivi des installations) -> ( Des risques sanitaires faibles)",""
40643,40643,"(La transparence de l'information vis-à-vis des riverains et du public en général) -> ( Des risques sanitaires faibles)",""
40644,40644,"(Les notes sont une source de stress et de mal-être) -> ( Faut-il supprimer les notes à l'école ?)",""
40645,40645,"(Les notes renforcent la compétition entre les élèves) -> ( Faut-il supprimer les notes à l'école ?)",""
40646,40646,"(Les notes sont un fétichisme à dépasser) -> ( Faut-il supprimer les notes à l'école ?)",""
59232,59232,"(La notation est le moins mauvais des systèmes) -> ¬ ( Faut-il supprimer les notes à l'école ?)",""
59233,59233,"(Le football n'est pas responsable de la misère du monde) -> ¬ ( L'argent des salaires des footballeurs professionnels pourrait être investi dans des choses plus importantes)",""
40647,40647,"(Différents individus peuvent vérifier les mêmes affirmations spirituelles) -> ( Une spiritualité rationnelle est-elle possible ?)",""
40648,40648,"(La spiritualité comporte des techniques répétables) -> ( Une spiritualité rationnelle est-elle possible ?)",""
40649,40649,"(Les expériences spirituelles sont comparables) -> ( Une spiritualité rationnelle est-elle possible ?)",""
40650,40650,"(Les énoncés spirituels sont précis) -> ( Une spiritualité rationnelle est-elle possible ?)",""
40651,40651,"(La spiritualité ne demande pas la foi) -> ( Une spiritualité rationnelle est-elle possible ?)",""
40652,40652,"(La spiritualité ne dépend ni de la culture ni de la religion) -> ( Une spiritualité rationnelle est-elle possible ?)",""
40653,40653,"(La spiritualité utilise la raison et l'expérience) -> ( Une spiritualité rationnelle est-elle possible ?)",""
40654,40654,"(La spiritualité se dote de modes de connaissance qui lui sont propres) -> ( Une spiritualité rationnelle est-elle possible ?)",""
59234,59234,"(La spiritualité est faite de sentiments) -> ¬ ( Une spiritualité rationnelle est-elle possible ?)",""
59235,59235,"(La spiritualité n'implique rien de reproductible) -> ¬ ( Une spiritualité rationnelle est-elle possible ?)",""
59236,59236,"(Les affirmations de la spiritualité sont invérifiables) -> ¬ ( Une spiritualité rationnelle est-elle possible ?)",""
59237,59237,"(La spiritualité dépend des civilisations) -> ¬ ( Une spiritualité rationnelle est-elle possible ?)",""
59238,59238,"(La spiritualité est inégalitaire,contrairement à la raison) -> ¬ ( Une spiritualité rationnelle est-elle possible ?)",""
59239,59239,"(La spiritualité produit des énoncés vagues et de l'indicible) -> ¬ ( Une spiritualité rationnelle est-elle possible ?)",""
59240,59240,"(Les énoncés de la spiritualité ne sont pas falsifiables) -> ¬ ( Une spiritualité rationnelle est-elle possible ?)",""
59241,59241,"(La spiritualité n'utilise ni la raison ni l'expérimentation) -> ¬ ( Une spiritualité rationnelle est-elle possible ?)",""
59242,59242,"(Problème des seuils de rentabilité pour les petites unités) -> ¬ ( Créer de la valeur économique)",""
40655,40655,"(Dans un mouvement de grève,les syndicats s'efforcent toujours de garder le contrôle sur le mouvement) -> ( Les syndicats cherchent à contrôler et si besoin freiner les luttes)",""
40656,40656,"(Quand une lutte va au-delà de ce qu'ils veulent,les syndicats mettent tout leur poids pour l'arrêter) -> ( Les syndicats cherchent à contrôler et si besoin freiner les luttes)",""
40657,40657,"(La capacité des syndicats à contrôler et freiner les luttes est leur faire-valoir auprès de l'État et du patronat) -> ( Les syndicats cherchent à contrôler et si besoin freiner les luttes)",""
40658,40658,"(Des milliers d'articles sont complets et sourcés) -> ( Wikipédia est-elle fiable ?)",""
59243,59243,"(Une encyclopédie modifiable par n'importe qui) -> ¬ ( Wikipédia est-elle fiable ?)",""
59244,59244,"(Les prétendus miracles reposent sur des expériences frauduleuses) -> ¬ ( Les miracles attestent l'intervention directe de Dieu)",""
59245,59245,"(Les miracles sont des phénomènes naturels rares mais expliquables par la science) -> ¬ ( Les miracles attestent l'intervention directe de Dieu)",""
59246,59246,"(Les miracles sont des phénomènes paranormaux qui n'impliquent pas l'existence de Dieu) -> ¬ ( Les miracles attestent l'intervention directe de Dieu)",""
59247,59247,"(On peut relancer la démographie par des mesures natalistes,sans migrants) -> ¬ ( Les migrants relanceront la démographie en Europe)",""
59248,59248,"(L'homme suit ses intérêts et ses pulsions et le devoir moral n'est réductible ni aux uns ni aux autres) -> ¬ ( Les valeurs morales sont des créations humaines)",""
59249,59249,"(L’Etat aura à composer avec une logique de maximisation des profits) -> ¬ ( L’Etat conservera toutes ses activités régaliennes)",""
59250,59250,"(La société doit se protéger) -> ¬ ( Faut-il légaliser le cannabis ?)",""
59251,59251,"(La dépénalisation n'est ni possible ni souhaitable) -> ¬ ( Faut-il légaliser le cannabis ?)",""
59252,59252,"(La dépénalisation serait préjudiciable) -> ¬ ( Faut-il légaliser le cannabis ?)",""
59253,59253,"(On créera des stages pour leur apprendre les codes de la séduction) -> ¬ ( On fait venir des millions d'hommes déracinés qui s'intégreront difficilement)",""
40659,40659,"(Le massacre de la famille impériale n'a jamais existé,comme l'ont montré depuis les années 1980  Marina Grey,fille du général Denikine  et Marc Ferro.) -> ( Lénine a fait massacrer la famille impériale)",""
40660,40660,"(Lénine n'a pas dit  : 'll faut tuer tous les Romanov c'est-à-dire une bonne centaine') -> ( Lénine a fait massacrer la famille impériale)",""
40661,40661,"(Ni sous Lénine ni sous Staline aucun Romanov en exil n'est mort assassiné par le pouvoir bolchevik) -> ( Lénine a fait massacrer la famille impériale)",""
59254,59254,"(Un montant insuffisant) -> ¬ ( On peut financer le revenu de base en suivant la proposition de financement de Génération libre)",""
59255,59255,"(Les migrants représentent un coût important) -> ¬ ( Grâce aux migrants,l'activité repart)",""
59256,59256,"(Lénine ne peut être accusé d'avoir imposé aux autres le rétablissement de la peine de mort en juin 1918,alors qu'il s'était opposé sans succès à son abolition sept mois plus tôt.) -> ¬ ( Lénine a restauré la peine de mort dès juin 1918)",""
59257,59257,"(Les hommes bénéficient des discriminations envers les femmes) -> ¬ ( Les hommes ont intérêt à en finir avec le sexisme)",""
40662,40662,"(Les plateformes de développement ne sont pas adaptées aux non-développeurs) -> ( Il est difficile de contribuer aux logiciels libres)",""
40663,40663,"(Les mainteneurs des logiciels ne sont pas accueillants) -> ( Il est difficile de contribuer aux logiciels libres)",""
40664,40664,"(Les projets affichent rarement un guide à la contribution) -> ( Il est difficile de contribuer aux logiciels libres)",""
59258,59258,"(Il existe le vote sanction) -> ¬ ( Nous ne pouvons pas révoquer nos élus)",""
59259,59259,"(La durée des mandats des élus est limitée) -> ¬ ( Nous ne pouvons pas révoquer nos élus)",""
40665,40665,"(Des coûts d'investissement élevés) -> ( Un désastre financier)",""
59260,59260,"(L'utilisation de médicaments et d'hormones sur les animaux n'est pas systématique) -> ¬ ( L'utilisation de médicaments et d'hormones sur les animaux est toxique pour l'homme)",""
40666,40666,"(La politique stalinienne intégra et réprima toutes les nationalités) -> ( Lénine et Staline ont condamné l'antisémitisme)",""
59261,59261,"(Le sens du mot « dictature » a changé) -> ¬ ( Lénine défendait la dictature du prolétariat)",""
59262,59262,"(La démocratie bourgeoise est la dictature de la bourgeoisie) -> ¬ ( Lénine défendait la dictature du prolétariat)",""
59263,59263,"(Les migrants représentent des inconvénients autres qu'économiques) -> ¬ ( Les migrants représentent de la croissance)",""
59264,59264,"(C'est un SR de gauche qui assassina à Moscou avec le soutien des siens l'ambassadeur allemand Von Mirbach le 6 juillet 1918,mettant ainsi en danger la souveraineté de la Russie.) -> ¬ ( Lénine a violemment réprimé les socialistes)",""
